name,id,Tc,Cuprate,Fe-based
Ge2Hf1,8733.0,2.2,0,0
Ge2La1,5794.666666666667,1.9766666666666668,0,0
Ge2Mo3,851.0,0.0,0,0
Ge2Pd5,7432.0,0.0,0,0
Ge2Rh5,4964.0,2.12,0,0
Ge2Th3,2975.0,0.0,0,0
Ge2U1,5446.0,0.6699999999999999,0,0
Ge3N4,6561.0,0.0,0,0
Ge3Nb5,68.0,0.46,0,0
Ge5La1,7841.0,7.0,0,0
Gs1,7387.0,7.62,0,0
H0.05Nb0.95,9059.0,7.83,0,0
H0.12Nb0.8Pd0.2,2220.0,1.52,0,0
H0.3Li1Nb1O2,6917.0,5.5,0,0
H0.46Nb0.69Pd0.31,118.0,3.05,0,0
H0.4La1.89Sr0.11Cu0.995Fe0.005O4,7140.0,13.5,1,1
H0.51Mo0.1Nb0.765Pd0.135,2437.0,5.46,0,0
H0.54Nb0.65Pd0.35,8662.0,1.67,0,0
H0.55La0.89Sr0.11Cu0.995Fe0.005O4,9334.0,13.2,1,1
H0.55La1.8Sr0.2Cu0.995Fe0.005O4,4063.0,26.0,1,1
H0.64Nb0.85Pd0.15,3152.0,4.3,0,0
H0.69Nb0.8Pd0.2,8352.0,3.56,0,0
H0.6Nb0.8Pd0.2,4221.0,3.46,0,0
H0.7Nb0.3,1980.0,0.0,0,0
H0.827Pd1,8338.0,1.449,0,0
H0.87Pd1,5946.0,4.3,0,0
H0.886Pd1,2791.0,3.478,0,0
H0.938Pd1,5181.0,5.523,0,0
H0.94Pd1,5312.0,6.6,0,0
H0.963Pd1,349.0,6.377,0,0
H15Th4,2394.0,7.6,0,0
H1Cl3C61,6466.0,80.0,0,0
H2Zr1,337.0,0.0,0,0
H4.25Rh1Zr2,7769.0,0.0,0,0
H4Si1,4039.0,17.0,0,0
Hf0.025Re0.975,1558.0,7.3,0,0
Hf0.04Nb0.42Ta0.04Ti0.5,9777.0,0.0,0,0
Hf0.05Nb0.95,7088.0,9.52,0,0
Hf0.05Rh0.04Ti0.91,5441.0,1.7,0,0
Hf0.08Ta0.92,4960.0,5.38,0,0
Hf0.14Re0.86,4863.666666666667,5.84,0,0
Hf0.15Mo0.85,9268.0,0.0,0,0
Hf0.15Nb0.85,8187.0,9.85,0,0
Hf0.1Nb0.9,4406.0,9.6,0,0
Hf0.1Ta0.9,24.0,5.6,0,0
Hf0.25Zr0.75,1743.0,6.62,0,0
Hf0.2Ta0.8,4981.5,6.58,0,0
Hf0.32Ta0.68,3501.0,6.68,0,0
Hf0.34Mo0.66,2836.0,1.0,0,0
Hf0.5Re0.5,6418.0,0.0,0,0
Hf0.5V2Zr0.5,5878.0,10.1,0,0
Hf0.63Ni0.25Re0.12,9177.0,0.0,0,0
Hf0.6V2Zr0.4,4413.0,9.9,0,0
Hf0.6Zr0.4V2,918.0,9.97,0,0
Hf0.76Nb0.25,356.0,4.2,0,0
Hf0.77Os0.23,241.0,0.0,0,0
Hf0.875Re0.125,5721.0,1.7,0,0
Hf0.8Mo0.2,9152.0,2.89,0,0
Hf0.8Ta0.2V2,7478.0,9.54,0,0
Hf0.8Zr0.2V2,4336.0,9.73,0,0
Hf0.99Rh0.01,6630.0,0.85,0,0
Hf1,1992.5,0.064,0,0
Hf1Mo2,3386.0,0.37333333333333335,0,0
Hf1N1Cl1,8098.0,0.0,0,0
Hf1Os1,7304.0,0.0,0,0
Hf1Os1As1,7665.0,3.2,0,0
Hf1Os1P1,5042.666666666667,5.91,0,0
Hf1Os2,4733.0,2.69,0,0
Hf1P1.5S0.5,4936.0,4.63,0,0
Hf1Ru1As1,4977.0,2.325,0,0
Hf1Ru1P1,974.0,11.89,0,0
Hf1Ta1C1,6758.0,7.9,0,0
Hf1Tc2,7459.0,5.6,0,0
Hf1V0.4Fe1.6,6421.0,0.0,0,0
Hf1V2,4808.0,8.9325,0,0
Hf1V2D0.25,5289.0,8.24,0,0
Hf1V2H0.5,2154.0,7.33,0,0
Hf1V2H1,997.0,4.87,0,0
Hf2Ir1,9082.0,0.0,0,0
Hf2Rh1,8850.0,1.54,0,0
Hf3Si2,2284.0,0.0,0,0
Hf5Re24,4723.0,4.3,0,0
Hg0.004In0.996,7236.0,3.396,0,0
Hg0.009Tl0.991,7290.0,0.0,0,0
Hg0.016In0.984,1104.0,3.342,0,0
Hg0.048In0.952,2899.0,3.427,0,0
Hg0.06Sn0.94,6983.0,5.05,0,0
Hg0.101Pb0.899,6704.0,0.0,0,0
Hg0.44Re1O3,2320.0,7.7,0,0
Hg0.5Fe0.5Sr2Y0.2Ca0.8Cu2O6.63,9520.0,63.5,1,1
Hg0.5Fe0.5Sr2Y0.4Ca0.6Cu2O6.67,4530.0,77.5,1,1
Hg0.5Fe0.5Sr2Y0.6Ca0.4Cu2O6.7,7589.0,46.0,1,1
Hg0.5In0.5,9802.0,3.81,0,0
Hg0.5Pb0.5Sr3Ba1Cu3C1O7,8946.0,0.0,1,0
Hg0.6Cr0.4Ba2Cu1O4.1,8384.0,0.0,1,0
Hg0.6Ti0.4Ba2Ca2Cu3O8.4,3533.0,131.0,1,0
Hg0.714Tl0.286,1643.0,3.875,0,0
Hg0.75Ba2.07Ca2.07Cu3.11O8.136,2440.0,132.9,1,0
Hg0.75Ba2.07Ca2.07Cu3.11O8.187,1229.0,135.4,1,0
Hg0.75Ba2.07Ca2.07Cu3.11O8.208,7756.0,135.8,1,0
Hg0.75Mo0.25Ba2Cu1O4.59,1241.0,12.0,1,0
Hg0.76Tl0.76Ba1Cu1O4.5,8337.0,87.5,1,0
Hg0.7Bi0.3Sr2Ca2Cu3O8.15,5786.0,112.0,1,0
Hg0.7Bi0.3Sr2Ca2Cu3O8.35,4486.0,107.0,1,0
Hg0.7Mo0.3Sr2Cu1O4,5402.0,36.0,1,0
Hg0.7Pb0.3Ba2Ca2Cu3O8.35,7529.0,130.0,1,0
Hg0.85Mo0.15Sr2Cu1O4,5958.0,66.0,1,0
Hg0.85Re0.15Ba1.66Sr0.34Ca2Cu3O8,9487.0,131.3,1,0
Hg0.85Re0.15Ba1.6Sr0.4Ca2Cu3O8,887.0,130.3,1,0
Hg0.85Re0.15Ba2Cu1O4.49,7355.0,93.7,1,0
Hg0.85Re0.15Ba2Cu1O4.58,5898.0,35.0,1,0
Hg0.8Bi0.2Ba2Ca2Cu3O8.2,4229.0,130.0,1,0
Hg0.8Bi0.2Ba2Cu1O4.2,9971.0,85.0,1,0
Hg0.8Bi0.2Sr2Ca2Cu3O8.35,2985.0,102.0,1,0
Hg0.8Cr0.2Ba2Ca1Cu2O6.1,9142.0,115.0,1,0
Hg0.8Ge0.2Ba2Ca1Cu2O6.2,160.0,124.0,1,0
Hg0.8Mn0.2Ba2Ca1Cu2O6.2,3706.0,114.0,1,0
Hg0.8Mn0.2Ba2Cu1O4.2,8392.0,91.0,1,0
Hg0.8Pb0.2Ba2Ca2Cu3O8.3,1062.0,125.0,1,0
Hg0.8V0.2Ba2Ca1Cu2O6.3,2385.0,122.0,1,0
Hg0.8V0.2Ba2Ca2Cu3O8.3,4547.5,123.5,1,0
Hg0.8W0.2Ba2Ca1Cu2O6.4,1289.0,118.0,1,0
Hg0.8W0.2Ba2Cu1O4.4,8022.0,45.0,1,0
Hg0.92Ba2.05Cu1.03O4.058,7741.0,92.1,1,0
Hg0.92Ba2.05Cu1.03O4.063,9414.0,93.4,1,0
Hg0.92Ba2.05Cu1.03O4.065,8763.0,91.6,1,0
Hg0.92Ba2.05Cu1.03O4.087,7170.0,70.3,1,0
Hg0.92Ba2.05Cu1.03O4.103,7348.0,63.6,1,0
Hg0.95Re0.05Ba2Cu1O4.37,1195.0,96.0,1,0
Hg0.9In0.1,2998.0,3.73,0,0
Hg0.9Pb0.1Ba2Ca2Cu3O8.25,725.0,118.0,1,0
Hg0.9Re0.1Ba2Cu1O4.41,8539.0,94.5,1,0
Hg0.9Re0.1Ba2Cu1O4.42,3343.0,95.0,1,0
Hg0.9W0.1Ba2Ca1Cu2O6.2,6008.0,118.0,1,0
Hg1,8584.0,4.16,0,0
Hg1.4Tl0.6Ba2Y0.3Ca0.7Cu2O7.68,9279.0,66.4,1,0
Hg1.4Tl0.6Ba2Y0.5Ca0.5Cu2O7.74,2407.0,84.0,1,0
Hg1.4Tl0.6Ba2Y0.6Ca0.4Cu2O7.78,9430.0,84.6,1,0
Hg1.4Tl0.6Ba2Y0.9Ca0.1Cu2O7.88,6768.0,37.0,1,0
Hg1Ba2Ca1Cu2O6.1,3825.5,92.5,1,0
Hg1Ba2Ca1Cu2O6.14,8076.0,105.0,1,0
Hg1Ba2Ca1Cu2O6.16,2979.0,121.0,1,0
Hg1Ba2Ca1Cu2O6.19,2859.0,122.0,1,0
Hg1Ba2Ca1Cu2O6.21,7400.0,127.0,1,0
Hg1Ba2Ca1Cu2O6.24,5212.0,121.5,1,0
Hg1Ba2Ca1Cu2O6.3,9074.0,100.0,1,0
Hg1Ba2Ca2Cu3O8.2,1547.0,104.0,1,0
Hg1Ba2Ca2Cu3O8.22,5948.0,107.0,1,0
Hg1Ba2Ca2Cu3O8.29,6193.0,135.0,1,0
Hg1Ba2Ca4Cu5O12.32,1803.0,0.0,1,0
Hg1Ba2Cu0.97Zn0.03O4.063,7743.0,75.0,1,0
Hg1Ba2Cu0.97Zn0.03O4.073,2460.0,82.0,1,0
Hg1Ba2Cu1FO4,772.0,97.0,1,0
Hg1Ba2Cu1O4,5473.0,96.5,1,0
Hg1Ba2Cu1O4.01,5003.0,64.5,1,0
Hg1Ba2Cu1O4.02,7557.0,72.0,1,0
Hg1Ba2Cu1O4.04,8169.0,0.0,1,0
Hg1Ba2Cu1O4.05,8134.0,73.5,1,0
Hg1Ba2Cu1O4.055,7826.0,80.0,1,0
Hg1Ba2Cu1O4.07,1658.0,91.0,1,0
Hg1Ba2Cu1O4.08,7104.0,96.0,1,0
Hg1Ba2Cu1O4.09,6743.0,36.0,1,0
Hg1Ba2Cu1O4.1,1833.0,94.1,1,0
Hg1Ba2Cu1O4.105,4890.0,90.9,1,0
Hg1Ba2Cu1O4.117,5979.0,82.0,1,0
Hg1Ba2Cu1O4.13,2588.0,60.0,1,0
Hg1Ba2Cu1O4.16,2281.0,88.0,1,0
Hg1Ba2Cu1O4.17,6601.0,78.0,1,0
Hg1Ba2Cu1O4.18,9988.0,93.2,1,0
Hg1Ba2Cu1O4.21,9548.0,80.0,1,0
Hg1Ba2Cu1O4.23,7412.0,97.0,1,0
Hg1Ba2Cu1O4.28,8678.0,88.0,1,0
Hg1Ba2Cu1O4.31,7971.0,78.0,1,0
Hg1Ba2Cu1O4.32,819.0,0.0,1,0
Hg1Ba2Cu1O4.36,580.0,40.0,1,0
Hg1Ba2Cu1O4.37,2844.0,40.0,1,0
Hg1Ba2Cu1O4.39,5816.0,26.0,1,0
Hg1Ba2Cu1O6.932,3046.0,50.0,1,0
Hg1K1,4801.0,0.0,0,0
Hg1Li3,3935.0,0.0,0,0
Hg1Mg1,1157.0,0.48,0,0
Hg1Pb2.1,5690.0,5.85,0,0
Hg1Sm1Pb2,7321.0,5.9,0,0
Hg1Tl1Ba2Ca1Cu2O8,4714.0,35.0,1,0
Hg1Tl1Ba2Ca2Cu3O10,3507.0,76.0,1,0
Hg2K1,5421.0,1.2,0,0
Hg2Mg1,7141.0,4.0,0,0
Hg3K1,7934.0,3.18,0,0
Hg4Na1,2678.0,3.05,0,0
Hg5Pt2,6449.0,0.0,0,0
Hg5Tl2,8366.0,3.86,0,0
Hg8K1,8249.0,3.42,0,0
Ho0.0422La0.9578,7222.0,1.2,0,0
Ho0.25Y0.75Ni2B2C1,1253.0,13.8,0,0
Ho0.2Dy0.8Ni2B2C1,759.0,6.23,0,0
Ho0.4Dy0.6Ni2B2C1,1243.0,5.85,0,0
Ho0.5Pr0.5Ba2Cu3O6.67,7056.0,24.3,1,0
Ho0.75Lu0.25Ni2B2C1,3012.0,8.81,0,0
Ho0.7Ca0.3Ba2Cu4O8,3479.0,87.0,1,0
Ho0.85Ca0.15Ba2Cu4O8,7869.0,87.0,1,0
Ho0.85Dy0.15Ni2B2C1,6141.0,7.9,0,0
Ho0.85Lu0.15Ni2B2C1,3798.0,8.72,0,0
Ho0.8Dy0.2Ni2B2C1,3978.0,6.61,0,0
Ho0.95La0.05Ni2B2C1,1839.0,6.62,0,0
Ho0.9Dy0.1Ni2B2C1,4093.0,8.075,0,0
Ho1Ba1Sr1Cu3O6.94,4207.0,79.0,1,0
Ho1Ba2Cu3O6.96,2698.0,91.8,1,0
Ho1Ba2Cu3O7,4618.333333333333,92.8,1,0
Ho1Ba2Cu4O8,2909.6666666666665,77.36666666666667,1,0
Ho1Co3B2,803.0,0.0,0,0
Ho1Fe1As1F0.1O0.9,1618.0,36.0,0,1
Ho1Fe2Ge2,2118.0,0.0,0,0
Ho1Fe4P12,5941.0,0.0,0,1
Ho1Ir1Si1,9745.0,0.0,0,0
Ho1Ir2Rh2B4,4755.0,6.41,0,0
Ho1Ni1.98Co0.04B2C1,8982.0,3.7,0,0
Ho1Ni1.99Fe0.01B2C1,4602.0,7.0,0,0
Ho1Ni2B2C,6303.0,8.6,0,0
Ho1Ni2B2C1,4648.5,8.128333333333332,0,0
Ho1Os1B2,7774.0,0.0,0,0
Ho1Os4P12,4023.0,0.0,0,0
Ho1Pd2P2,1420.0,0.0,0,0
Ho1Rh1.2Ru2.8B4,6970.0,0.0,0,0
Ho1Rh2.6Ru1.4B4,1651.0,4.68,0,0
Ho1Rh3.6Ir0.4B4,3283.0,5.09,0,0
Ho1Rh4B4,1211.0,0.0,0,0
Ho1Ru4B4,5095.0,0.0,0,0
Ho1Th3.4Ru0.6B4,8492.0,6.3,0,0
Ho3Ru4Ge13,4731.0,0.0,0,0
I1Bi2Sr2Ca1Cu2O8,5635.0,58.3,1,0
In0.005Pb0.995,3377.0,7.181,0,0
In0.012Sn0.988,6331.0,3.69,0,0
In0.0293Pb0.9707,7025.0,7.109,0,0
In0.046Sn0.954,3768.0,3.655,0,0
In0.04Pb0.96,6179.0,7.075,0,0
In0.15Nb3Sn0.85,8738.0,18.26,0,0
In0.17Tl0.83,2337.0,3.45,0,0
In0.1Tl0.9,2275.0,3.27,0,0
In0.3W1O3,4508.0,0.0,0,0
In0.488Na0.025Pb0.488,5352.0,6.0,0,0
In0.4Tl0.6,3730.0,2.52,0,0
In0.5La3Tl0.5,7227.0,8.9,0,0
In0.6Pb0.4,9437.0,6.2,0,0
In0.75Sn0.25,3834.0,5.95,0,0
In0.82Mg0.18,2705.0,3.67,0,0
In0.82Te1,8552.0,1.02,0,0
In0.83Te1,4335.0,1.15,0,0
In0.83Tl0.17,2796.0,0.0,0,0
In0.87Te1,934.0,1.55,0,0
In0.88Sn0.12,4758.0,5.03,0,0
In0.91Te1,3055.0,2.04,0,0
In0.94Pb0.06,279.0,3.9,0,0
In0.95Pb0.05,5555.0,3.77,0,0
In0.966Mg0.034,1960.0,3.61,0,0
In0.98Pb0.02,5817.5,3.45,0,0
In0.9Tl0.1,3182.0,0.0,0,0
In1,5047.0,3.60776,0,0
In1La3,4236.666666666667,9.4,0,0
In1Mo3Se3,1018.0,0.0,0,0
In1Mo3Te3,9750.0,0.0,0,0
In1N1,4139.0,1.0233333333333332,0,0
In1Pd1,2905.0,0.7,0,0
In1Sb1,1934.0,4.1,0,0
In1Te1,6348.666666666667,2.61,0,0
In1Te1.002,5577.0,3.5,0,0
In25Sb75,9324.0,4.1,0,0
In2Sb1Te2,9654.0,1.06,0,0
In2Te1,3175.0,0.0,0,0
In2Te3,7206.0,0.0,0,0
In3Lu1,7929.0,0.24,0,0
In3Rh1,7224.0,0.19,0,0
In3Te4,4234.0,1.25,0,0
In3Y1,814.0,0.78,0,0
In4Sb1Te3,690.0,1.4,0,0
Ir0.02Nb3Rh0.98,6750.0,2.43,0,0
Ir0.02Re0.98,3828.0,1.968,0,0
Ir0.03Zr0.97,5081.0,3.19,0,0
Ir0.07Rh0.07Os0.86,7286.0,0.064,0,0
Ir0.125Os0.375Rh0.5,7687.0,0.46,0,0
Ir0.135Rh0.135Os0.73,1666.0,0.22,0,0
Ir0.19Rh0.75Se2,2194.0,7.49,0,0
Ir0.25Mo0.75Nb2.25Pt0.75,5106.0,6.5,0,0
Ir0.25W0.75,6379.0,3.82,0,0
Ir0.265O0.085Zr0.65,3608.0,2.3,0,0
Ir0.26Mo0.74,3329.0,6.7,0,0
Ir0.287O0.14Ti0.578,1216.0,5.5,0,0
Ir0.28W0.72,3273.0,4.46,0,0
Ir0.2Ru0.3Rh0.5,2248.0,0.055,0,0
Ir0.2Si0.05Zr0.75,841.0,6.2,0,0
Ir0.32Sc0.68,769.0,0.0,0,0
Ir0.33V2.67,1917.0,1.39,0,0
Ir0.34Nb0.66,6440.0,2.25,0,0
Ir0.35Ta0.65,4916.5,0.6,0,0
Ir0.37Nb0.63,4934.0,2.4,0,0
Ir0.3Ru0.2Rh0.5,806.0,0.02,0,0
Ir0.41Nb0.59,9810.0,9.8,0,0
Ir0.42Nb0.58,7504.0,4.2,0,0
Ir0.43Rh0.52Te2,5382.0,2.82,0,0
Ir0.44Rh0.5Se2,9443.0,9.24,0,0
Ir0.455Nb0.455O0.09,1865.0,9.2,0,0
Ir0.4Os0.3Rh0.3,5136.0,0.37,0,0
Ir0.55Re0.15,2598.0,0.61,0,0
Ir0.66Mo0.34,4973.0,0.25,0,0
Ir0.69Y0.31,5619.0,1.98,0,0
Ir0.6Os0.2Rh0.2,1832.0,0.22,0,0
Ir0.6Os0.4,9617.0,0.73,0,0
Ir0.71Mo0.29,6464.0,0.12,0,0
Ir0.71Ru0.29,4740.0,0.18,0,0
Ir0.73Os0.17Ru0.1,5978.0,0.34,0,0
Ir0.75Mo0.25,791.0,0.13,0,0
Ir0.75Rh0.25,6972.0,0.026,0,0
Ir0.765Os0.085Rh0.15,2038.0,0.096,0,0
Ir0.765Ru0.235,5907.0,0.142,0,0
Ir0.76Os0.09Rh0.15,6150.0,0.0,0,0
Ir0.76Rh0.18Se2,7622.0,8.09,0,0
Ir0.7Os0.3,4796.0,0.48,0,0
Ir0.7Rh0.3,1992.0,0.0,0,0
Ir0.815Rh0.185,1150.0,0.028,0,0
Ir0.825Ru0.1Os0.075,9734.0,0.16,0,0
Ir0.83Pd0.045Pt0.125,7498.0,0.037,0,0
Ir0.85Pt0.15Te2,8522.0,0.0,0,0
Ir0.85V0.15,384.0,0.26,0,0
Ir0.8Pt0.2Te2,6191.0,0.0,0,0
Ir0.91Se2,5710.0,6.45,0,0
Ir0.925Nb0.075,4372.0,0.172,0,0
Ir0.94Ta0.06,9420.0,0.15,0,0
Ir0.953W0.047,7766.0,0.162,0,0
Ir0.95Rh0.05,6383.0,0.075,0,0
Ir0.96Pd0.04,4926.0,0.069,0,0
Ir0.97Pt0.03Te2,9832.0,3.07,0,0
Ir0.98Re0.02,4470.0,1.7,0,0
Ir0.99Pt0.01Te2,5017.0,2.05,0,0
Ir0.99V0.01,5425.0,0.11,0,0
Ir0.9Pt0.1,8788.0,0.066,0,0
Ir0.9Rh0.1Te2,7034.0,2.61,0,0
Ir1.05Nb0.95,1484.0,4.75,0,0
Ir1.15Nb0.85,5410.0,4.6,0,0
Ir1.5O0.5Y1,4374.0,2.4,0,0
Ir1Lu1,6957.0,0.0,0,0
Ir1Lu3,3943.0,0.0,0,0
Ir1Mo3,4786.5,7.574999999999999,0,0
Ir1Nb3,7070.5,2.07,0,0
Ir1Os1Y1,6684.0,2.6,0,0
Ir1P1,5520.0,0.0,0,0
Ir1Si3,2239.0,0.0,0,0
Ir1Sn2,1959.0,0.65,0,0
Ir1Sn4,8528.0,0.93,0,0
Ir1Te1,5940.0,0.0,0,0
Ir1Te2,6640.0,0.0,0,0
Ir1Ti3,2420.0,4.97,0,0
Ir1V2,1000.0,1.39,0,0
Ir1Zn2,4536.0,0.78,0,0
Ir2.55Nb1Pt0.45,4145.0,0.0,0,0
Ir2.5Sc1,4404.0,2.46,0,0
Ir2Nb3,6455.0,9.8,0,0
Ir2P1,7973.0,0.0,0,0
Ir2Sr1,4303.0,5.7,0,0
Ir2Th1,4639.5,6.109999999999999,0,0
Ir2U1,8990.0,0.0,0,0
Ir2Y1,5231.0,2.18,0,0
Ir2Yb1,1503.0,0.0,0,0
Ir3La7,9294.0,2.32,0,0
Ir3Te8,9998.0,1.8,0,0
Ir3Th7,8158.5,1.52,0,0
Ir3V1,4461.5,0.0,0,0
Ir3Y1,965.0,3.5,0,0
K0.18W1O3,2382.0,3.9,0,0
K0.22Zr1N1Cl1,738.0,15.2,0,0
K0.27O3W1,5245.0,0.5,0,0
K0.2Sr0.8Fe2As2,9133.0,13.0,0,1
K0.3Mo1O3,3349.0,0.0,0,0
K0.3Re1O3,2433.0,3.6,0,0
K0.42W1O3,3437.0,1.34,0,0
K0.45W1O3,9818.0,0.885,0,0
K0.46Zr1N1Cl1,4373.0,15.0,0,0
K0.4O3W1,5055.0,1.5,0,0
K0.5Mo1O3,8152.0,4.2,0,0
K0.5W1O3,4391.0,0.0,0,0
K0.75Fe1.68Se2,5420.0,31.0,0,1
K0.75La0.25Bi1O3,713.0,12.2,0,0
K0.77Zr1N1Cl1,1045.0,13.5,0,0
K0.7Fe1.55Se1.01S0.99,5145.0,21.4,0,1
K0.7Fe2Se2M0.47,9313.0,30.0,0,1
K0.85Fe2Se1.8,4503.0,32.6,0,1
K0.8Bi1.2O3,8751.0,8.7,0,0
K0.8Fe1.5Se2,4290.0,32.4,0,1
K0.8Fe1.6Se2,6561.0,0.0,0,1
K0.8Fe1.78Se2,908.0,32.0,0,1
K0.8Fe1.7Se2,4254.0,32.0,0,1
K0.8Fe1.951Mn0.049Se2,5821.0,31.9,0,1
K0.8Fe1.97Mn0.03Se2,5170.0,37.4,0,1
K0.8Fe1.988Co0.012Se2,3637.0,11.0,0,1
K0.8Fe2Se2,6254.666666666667,32.083333333333336,0,1
K0.8La0.2Bi1O3,6371.0,12.2,0,0
K0.915Bi1.085O3,4255.0,9.0,0,0
K0.95Bi1.05O3,9493.0,6.0,0,0
K0.9O3Re1,6332.0,0.0,0,0
K1,150.0,0.0,0,0
K1.15M1Fe2.02Se2,6176.0,10.0,0,1
K1.1Bi1O3,446.0,8.8,0,0
K1Bi1O3,4232.5,9.6,0,0
K1Fe2As2,4074.6,2.775,0,1
K1Fe2Se2,4511.0,40.0,0,1
K1Hg1C8,6657.0,1.915,0,0
K1Na2,3309.0,0.0,0,0
K1Ni2Se2,7987.0,0.8,0,0
K1Os2O6,4141.666666666667,9.616666666666667,0,0
K1Ta0.988Nb0.012O3,975.0,0.0,0,0
K1Tl1.5C8,4442.0,2.45,0,0
K1V6S8,3845.0,0.71,0,0
K2Cr3As3,4174.0,6.0,0,0
K2Te3,912.0,0.0,0,0
K3C60,4616.666666666667,0.0,0,0
K3N1H3C60,914.0,28.0,0,0
La0.006Si1V2.994,6904.0,16.48,0,0
La0.05Th0.95,4543.0,1.3,0,0
La0.15Ce0.85Ru2,8870.0,5.872,0,0
La0.1Pr0.9Ba2Cu3O7,7256.0,0.0,1,0
La0.1Sm0.9Bi1S2F0.5O0.5,2314.0,5.2,0,0
La0.25Pr0.75Ba2Cu2Nd1O8,2109.0,0.0,1,0
La0.2Pr0.8Ba1.5Sr0.5Cu3O6.974,4814.0,0.0,1,0
La0.2Pr0.8Ba2Cu3O7,6369.0,0.0,1,0
La0.35Ce0.65Ru2,5725.0,1.647,0,0
La0.3Ce0.7Ru2,9858.0,2.134,0,0
La0.3Nd0.7Pt2.1B2.4C1.2,379.0,4.28,0,0
La0.3Pr0.7Ba1.5Sr0.5Cu3O6.945,9903.0,0.0,1,0
La0.3Sm0.7Bi1S2F0.5O0.5,9499.0,5.1,0,0
La0.3Sr0.7Ti1O3,898.0,0.0,0,0
La0.3Y0.7Fe1As1F0.15O0.85,1024.0,38.0,0,1
La0.3Y0.7Fe1As1O1,8915.0,0.0,0,1
La0.48Y0.52,3244.0,1.0,0,0
La0.55Lu0.45,5160.0,2.2,0,0
La0.5Ca0.2Pr0.3Ba1.5Sr0.5Cu3O6.829,2555.0,34.0,1,0
La0.5Ce0.5Ru2,6914.0,0.449,0,0
La0.5Nd0.5Pt2.1B2.4C1.2,2912.0,6.36,0,0
La0.5Pr0.5Ba1.5Sr0.5Cu3O6.916,1029.0,0.0,1,0
La0.5Sr0.5Ti1O3,1077.0,0.0,0,0
La0.5Th0.5Sn3,3285.0,4.67,0,0
La0.62Dy0.38Fe1As1F0.175O0.825,2909.0,38.0,0,1
La0.6Ca0.2Pr0.2Ba1.5Sr0.5Cu3O6.809,9181.0,47.0,1,0
La0.6Ce0.4Ru2,2103.0,0.727,0,0
La0.6Pr0.6Ba1Ca1Cu3O7,2579.0,28.0,1,0
La0.6Sm0.4Bi1S2F0.5O0.5,2026.0,3.26,0,0
La0.6Th0.4Bi1S2O1,746.0,2.12,0,0
La0.6Th0.4Ni1C2,1035.0,7.7,0,0
La0.72Ce0.28Ru2,6334.0,1.278,0,0
La0.75Nd0.25Ba1Ca1Cu3O7,1360.0,55.0,1,0
La0.75Pr0.25Ba22Nb1O8,1219.0,0.0,0,0
La0.75Pr0.25Pb3,2618.0,0.8,0,0
La0.75Sm0.25Ba1Ca1Cu3O7,1143.0,71.0,1,0
La0.75Sr0.25Cu1O4,7625.0,14.4,1,0
La0.75Y00.25,4880.0,2.5,0,0
La0.76Th0.24Pb3,7101.0,1.46,0,0
La0.79Ca0.21Mn1O3,1294.0,0.0,0,0
La0.7Ca0.1Pr0.2Ba1.5Sr0.5Cu3O6.862,5770.0,40.0,1,0
La0.7Pr0.3Ba1.5Sr0.5Cu3O6.909,335.0,0.0,1,0
La0.7Th0.3,4849.0,4.88,0,0
La0.7Th0.3Ni1C2,3693.0,7.2,0,0
La0.7Ti0.3Bi1S2O1,3725.0,2.22,0,0
La0.7Y0.3Fe1As1F0.15O0.85,2809.0,36.2,0,1
La0.84Sn3Tm0.16,9997.0,3.3,0,0
La0.84Tm0.16Sn3,1131.0,3.33,0,0
La0.85Ca0.15Nd1Cu1O4,6989.0,23.0,1,0
La0.85Pr1Sr0.15Cu1O4,2893.0,32.6,1,0
La0.85Sr1.15Fe1O4,3755.0,0.0,0,1
La0.85Y0.15,9563.0,3.06,0,0
La0.87Sr0.13Fe1As1O1,8692.0,20.0,0,1
La0.8Ca0.2Rh1O3,5030.0,0.0,0,0
La0.8Ce0.2Ru2,8501.0,2.01,0,0
La0.8Lu0.2,27.0,3.4,0,0
La0.8Pr0.2Ba1Ca1Cu3O7,162.0,52.0,1,0
La0.8Pr0.2Se1,7970.0,0.03,0,0
La0.8Rh4P12,4332.0,14.9,0,0
La0.8Sr0.2Cu0.9Fe0.1O4,7409.0,0.0,1,1
La0.8Th0.2Ni1C2,5760.0,5.4,0,0
La0.8Y0.2Fe0.8Mn0.2As1F0.11O0.89,5226.0,0.0,0,1
La0.8Y0.2Fe0.96Mn0.06As1F0.11O0.89,1619.0,0.0,0,1
La0.8Y0.2Fe1As1F0.11O0.89,5845.0,30.3,0,1
La0.8Y0.2Fe1As1O0.7,3983.0,34.0,0,1
La0.8Zr0.2Bi1S2O1,3840.0,1.66,0,0
La0.91Lu0.09,5883.0,3.28,0,0
La0.925Pr0.925Sr0.15Cu1O4,7273.0,32.0,1,0
La0.92Lu0.08,395.0,3.72,0,0
La0.92Sr0.08Fe1As1O1,1254.0,18.9,0,1
La0.92Tm0.08Ru3Si2,5722.0,6.8,0,0
La0.92Tm0.08Sn3,2852.0,5.17,0,0
La0.933Gd0.067Sn3,6248.0,4.64,0,0
La0.93Pr0.07Tl3,98.0,0.8,0,0
La0.93Yb0.07,6648.0,3.56,0,0
La0.9462Ce0.0538Sn3,1345.0,1.86,0,0
